title	year	discipline_names	url
Digital Redlining: The Nextdoor App and the Neighborhood of                     Make-Believe	2019	['Cultural Studies', 'Language & Literature']	www.jstor.org/stable/10.5749/culturalcritique.103.2019.0084
Dividual Revolution: What Can Philosophy Do in the Digital Present?	2019	['Cultural Studies', 'Language & Literature']	www.jstor.org/stable/10.5749/culturalcritique.105.2019.0179
The Stickiness of Instagram: Digital Labor and Postslavery Legacies in Kara Walker's “A Subtlety”	2019	['Cultural Studies', 'Language & Literature']	www.jstor.org/stable/10.5749/culturalcritique.105.2019.0001
Worldly Sensibility and Digital Media	2021	['Cultural Studies', 'Language & Literature']	www.jstor.org/stable/10.5749/culturalcritique.111.2021.0159
Wounds of Repetition in the Age of the Digital: Chris Marker's Cinematic Ghosts	2000	['Cultural Studies', 'Language & Literature']	www.jstor.org/stable/10.2307/1354410
A Qualitative Approach Using Digital Analyses for the Study of Action in Narrative Texts	2018	['Archaeology', 'History']	www.jstor.org/stable/10.1163/j.ctv4v349g.14
CyberResearch on the Ancient Near East and Neighboring Regions: Case Studies on Archaeological Data, Objects, Texts, and Digital Archiving	2018	['Archaeology', 'History']	www.jstor.org/stable/10.1163/j.ctv4v349g
Digital Philology in the Ras Shamra Tablet Inventory Project	2018	['Archaeology', 'History']	www.jstor.org/stable/10.1163/j.ctv4v349g.19
Index of CyberResearch (including computer science, digital practice, mathematical, and technological terms)	2018	['Archaeology', 'History']	www.jstor.org/stable/10.1163/j.ctv4v349g.25
Can Mental Health Care Become More Human by Becoming More Digital?	2023	['History', 'Language & Literature']	www.jstor.org/stable/10.2307/48749714
Design Choices for Libraries in the Digital-Plus Era	2016	['History', 'Language & Literature']	www.jstor.org/stable/10.2307/24711596
Engaging the Humanities: The Digital Humanities	2009	['History', 'Language & Literature']	www.jstor.org/stable/10.2307/40543877
Greco-Roman Studies in a Digital Age	2016	['History', 'Language & Literature']	www.jstor.org/stable/10.2307/24711585
News & the news media in the digital age: implications for democracy	2010	['History', 'Language & Literature']	www.jstor.org/stable/10.2307/20749819
Reassembling Our Digital Selves	2016	['History', 'Language & Literature']	www.jstor.org/stable/10.2307/24711593
What Is a Digital Library? Technology, Intellectual Property, and the Public Interest	1996	['History', 'Language & Literature']	www.jstor.org/stable/10.2307/20027384
Digital Dance: The Computer Artistry of Paul Kaiser	2000	['Performing Arts']	www.jstor.org/stable/10.2307/1478271
Dance History and Digital Humanities Meet at the Archives	2020	['Performing Arts']	www.jstor.org/stable/10.2307/27127215
Dance and the (Digital) Archive	2020	['Performing Arts']	www.jstor.org/stable/10.2307/27127214
Recovering and Reanimating 'Lost' Traces: The Digital Archiving of the Rehearsal Process in Siobhan Davies RePlay	2013	['Performing Arts']	www.jstor.org/stable/10.2307/43281332
Book Review :          Moving without a Body: Digital Philosophy and Choreographic Thoughts                    Stamatia           Portanova	2017	['Language & Literature']	www.jstor.org/stable/10.2307/45331909
Book Review :          The Neuro-Image: A Deleuzian Film-Philosophy of Digital Screen Culture                    Patricia           Pisters	2014	['Language & Literature']	www.jstor.org/stable/10.2307/45331566
Seeing with the Body: The Digital Image in Postphotography	2001	['Language & Literature']	www.jstor.org/stable/10.2307/1566429
On Representing Information: A Characterization of the Analog/Digital Distinction	2013	['Philosophy']	www.jstor.org/stable/10.2307/42971336
Digitalizing Dickens: Adapting Dickens for the Bicentenary	2014	['Language & Literature']	www.jstor.org/stable/10.2307/45292704
Dickens on Broadway: Future Dickens, Digital Dickens, Global Dickens—A Panel Discussion	2012	['Language & Literature']	www.jstor.org/stable/10.2307/44372269
Book Review : Among Digitized Manuscripts. Philology, Codicology, Paleography in a Digital World	2021	['Religion']	www.jstor.org/stable/10.2307/27108361
Digital Embodiment and the Arts	2024	['Art & Art History', 'Performing Arts']	www.jstor.org/stable/10.2307/jj.21900478.7
Digital Embodiment and the Arts: Exploring Hybrid Spaces through Emerging Technologies	2024	['Art & Art History', 'Performing Arts']	www.jstor.org/stable/10.2307/jj.21900478
Digital Jesus: The Making of a New Christian Fundamentalist Community on the Internet	2011	['Religion']	www.jstor.org/stable/10.2307/j.ctv12pnpnm
Digital Samaritans: Rhetorical Delivery and Engagement in the Digital Humanities	2015	['Religion']	www.jstor.org/stable/10.2307/j.ctv65sxbn
Introduction to Digital Samaritans	2015	['Religion']	www.jstor.org/stable/10.2307/j.ctv65sxbn.5
DIGITAL STORYTELLING	2017	['Art & Art History', 'Museum Studies']	www.jstor.org/stable/10.2307/j.ctt1xp3w16.21
Digital Techniques for Documenting and Preserving Cultural Heritage	2017	['Art & Art History', 'Museum Studies']	www.jstor.org/stable/10.2307/j.ctt1xp3w16
"""Dream Is Destiny"": ""Waking Life"" and the Digital Aesthetics of the In-between"	2011	['Language & Literature']	www.jstor.org/stable/10.2307/23346014
Digital Impressions: Writing Memory after Agnès Varda	2011	['Language & Literature']	www.jstor.org/stable/10.2307/23345513
The Global Phallus: On the Digital and Allegorical Economy of the Hispanic Subaltern in Hollywood Film	2001	['Language & Literature']	www.jstor.org/stable/10.2307/41389591
The Rhetoric of Digital Utopia after Sade: Utopian Architecture and the Static Subject of Digital Art	2010	['Language & Literature']	www.jstor.org/stable/10.2307/41389842
On digital souls & God’s robots	2023	['Language & Literature']	www.jstor.org/stable/10.2307/48769081
Book Review :          Being Digital                    Nicholas           Negroponte	1996	['Language & Literature']	www.jstor.org/stable/10.2307/42577753
Book Review :          The Dumbest Generation: How the Digital Age Stupefies Young Americans and Jeopardizes Our Future                    Marl           Bauerline	2011	['Language & Literature']	www.jstor.org/stable/10.2307/42579118
Book Review : The Innovators: How a Group of Hackers, Geniuses, and Geeks Created the Digital Revolution	2018	['Language & Literature']	www.jstor.org/stable/10.2307/48617716
Book Review : Words Onscreen: The Fate of Reading in a Digital World	2018	['Language & Literature']	www.jstor.org/stable/10.2307/48617712
FREEDOM, FUN AND FUNDAMENTALS: Defining Digital Progress in a Democratic Society	1994	['Language & Literature']	www.jstor.org/stable/10.2307/42577544
WHY DIGITAL CLOCKS FAIL	1995	['Language & Literature']	www.jstor.org/stable/10.2307/42577610
Ecrire dans la matière digitale	2019	['Religion']	www.jstor.org/stable/10.1163/j.ctv2gjwncc.8
Ecritures digitales: Digital Writing, Digital Scriptures	2019	['Religion']	www.jstor.org/stable/10.1163/j.ctv2gjwncc
Le corps des Ecritures digitales	2019	['Religion']	www.jstor.org/stable/10.1163/j.ctv2gjwncc.9
The Next 150 Years: Wharton Goes Digital	2012	['Language & Literature']	www.jstor.org/stable/10.2307/43513064
ISR is Still a Digital Ontology	2020	['Philosophy']	www.jstor.org/stable/10.2307/45295131
The Ontology of Digital Physics	2017	['Philosophy']	www.jstor.org/stable/10.2307/26705465
A James Joyce Digital Library	2016	['Language & Literature']	www.jstor.org/stable/10.2307/44871414
"Editing the ""Wake'""s Genesis: Digital Genetic Criticism"	2018	['Language & Literature']	www.jstor.org/stable/10.2307/44871458
From Analog to Digital	2020	['Art & Art History']	www.jstor.org/stable/10.2307/j.ctvwvr2jd.37
Exploring Past Images in a Digital Age: Reinventing the Archive	2023	['Art & Art History', 'Museum Studies', 'Film Studies']	www.jstor.org/stable/10.2307/jj.5076337
DIGITAL DATA PACKAGE	2020	['Archaeology']	www.jstor.org/stable/10.2307/jj.15135922.16
Book Review :          What Makes the Digital Tick                    Paul           Arthur	2001	['Film Studies']	www.jstor.org/stable/10.2307/43577712
Digital Dust	2019	['Film Studies']	www.jstor.org/stable/10.2307/45221135
Editor's Letter: Digital Dawn	2002	['Film Studies']	www.jstor.org/stable/10.2307/43578498
FEAR OF A DIGITAL PLANET?	2001	['Film Studies']	www.jstor.org/stable/10.2307/43578434
In the Desert of Digital	2016	['Film Studies']	www.jstor.org/stable/10.2307/44988839
"Ailing Screens, Viral Video: Cinema's Digital Ghosts in Kiyoshi Kurosawa's ""Pulse"""	2011	['Film Studies']	www.jstor.org/stable/10.2307/24777821
Art and Realism in a Digital Age	2016	['Film Studies']	www.jstor.org/stable/10.2307/48731229
Book Review :          Cinephilia in the Age of Digital Reproduction: Film, Pleasure, and Digital Culture Vol. 1                    Scott           Balcerzak                             Jason           Sperb	2010	['Film Studies']	www.jstor.org/stable/10.2307/44019398
Book Review :          Digital Imaging in Popular Cinema                    Lisa           Purse	2013	['Film Studies']	www.jstor.org/stable/10.2307/24777924
Book Review : Dying in Full Detail: Mortality and Digital Documentary	2019	['Film Studies']	www.jstor.org/stable/10.2307/48731389
Book Review : On-Demand Culture: Digital Delivery and the Future of Movies	2016	['Film Studies']	www.jstor.org/stable/10.2307/48731262
Digital Auteurism in Film Criticism	2016	['Film Studies']	www.jstor.org/stable/10.2307/48731214
"Digital Frames and Visible Grain: Spatial and Material Reintegration in ""Irréversible"""	2007	['Film Studies']	www.jstor.org/stable/10.2307/24777385
Digital Heroes in Contemporary Hollywood: Exertion, Identification, and the Virtual Action Body	2007	['Film Studies']	www.jstor.org/stable/10.2307/24777381
"Digital Modernism and the Unfinished Performance in David Lynch's ""Inland Empire"""	2012	['Film Studies']	www.jstor.org/stable/10.2307/24777846
Digital Visual Effects and Popular Cinema: An Introduction	2007	['Film Studies']	www.jstor.org/stable/10.2307/24777380
Ethics and Digital Film	2016	['Film Studies']	www.jstor.org/stable/10.2307/48731199
Pixel Visions: Digital Intermediates and Micromanipulations of the Image	2007	['Film Studies']	www.jstor.org/stable/10.2307/24777384
"Removing the Pane of Glass: ""The Hobbit"", 3D High Frame Rate Filmmaking, and the Rhetoric of Digital Convergence"	2013	['Film Studies']	www.jstor.org/stable/10.2307/24777976
The Digital Domain: Some Preliminary Notes on Image Mesh and Manipulation in Hyperreal Cinema/ Video	1995	['Film Studies']	www.jstor.org/stable/10.2307/44018839
The Digital Dreams Its Rivals	2016	['Film Studies']	www.jstor.org/stable/10.2307/48731248
The Dimensional Image: Overlaps in Stereoscopic, Cinematic, and Digital Depth	2013	['Film Studies']	www.jstor.org/stable/10.2307/24777979
"Virtual Cities and Stolen Memories: Temporality and the Digital in ""Dark City"""	2003	['Film Studies']	www.jstor.org/stable/10.2307/44019162
The Challenge of Sound Restoration from 1927 to Digital	1995	['Film Studies']	www.jstor.org/stable/10.2307/3815093
<em>Distribution Revolution: Conversations about the Digital Future of Film and Television</em> edited by Michael Curtin, Jennifer Holt, and Kevin Sanson	2015	['Film Studies']	www.jstor.org/stable/10.1525/fq.2015.68.3.98
Book Review : Cinemas Dark and Slow in Digital India	2021	['Film Studies']	www.jstor.org/stable/10.2307/48743237
Book Review : Dying in Full Detail: Mortality and Digital Documentary	2017	['Film Studies']	www.jstor.org/stable/10.2307/26413845
Book Review : Netflix Nations: The Geography of Digital Distribution	2020	['Film Studies']	www.jstor.org/stable/10.2307/48713782
Book Review : The Art of Mechanical Reproduction: Technology and Aesthetics from Duchamp to the Digital	2016	['Film Studies']	www.jstor.org/stable/10.2307/26413756
Book Review : The End of Cinema? A Medium in Crisis in the Digital Age	2016	['Film Studies']	www.jstor.org/stable/10.2307/26413700
DIGITAL TIME	2010	['Film Studies']	www.jstor.org/stable/10.1525/fq.2010.64.1.70
Digital <em>Déjà Vu</em>	2015	['Film Studies']	www.jstor.org/stable/10.1525/fq.2015.68.3.60
Film, Digitality, and Cultural Divides	2014	['Film Studies']	www.jstor.org/stable/10.1525/fq.2014.68.1.5
Kristen Whissel Talks about <em>Spectacular Digital Effects: CGI and Contemporary Cinema</em>	2014	['Film Studies']	www.jstor.org/stable/10.1525/fq.2014.68.1.83
OF DIGITAL SELVES AND DIGITAL SOVEREIGNTY	2017	['Film Studies']	www.jstor.org/stable/10.2307/26413806
The Digital, the Virtual, and the Possible	2015	['Film Studies']	www.jstor.org/stable/10.1525/fq.2015.69.1.93
True Lies: Perceptual Realism, Digital Images, and Film Theory	1996	['Film Studies']	www.jstor.org/stable/10.2307/1213468
Watching White Supremacy on Digital Video Platforms	2019	['Film Studies']	www.jstor.org/stable/10.2307/26607497
Anthropological Places, Digital Spaces, and Imaginary Scapes: Packaging a Digital Samiland	2013	['Folklore']	www.jstor.org/stable/10.2307/43297665
Book Review :          Folk Culture in the Digital Age: The Emergent Dynamics of Human Interaction                    Trevor J.           Blank	2015	['Folklore']	www.jstor.org/stable/10.2307/24774349
Digital Archives and the Study of Catalan Folk Literature	2015	['Folklore']	www.jstor.org/stable/10.2307/24774341
Public Domains: Engaging Iraq Through Experimental Digitalities	2007	['Film Studies']	www.jstor.org/stable/10.2307/41552491
The Experimental Film Remake and the Digital Archive Effect:                             A Movie by Jen Proctor and Man with a Movie Camera: The Global                             Remake	2012	['Film Studies']	www.jstor.org/stable/10.2307/41850984
Franciscan Studies and the Repercussions of the Digital Revolution: A Proposal	2016	['Religion']	www.jstor.org/stable/10.2307/44652735
The Logic of Versions in Born-Digital Literature	2023	['Language & Literature']	www.jstor.org/stable/10.2307/jj.10067050.6
Coreading <em>Middlemarch</em> in Pandemic Times: Using Digital Humanities to Build Community at a Distance	2021	['Language & Literature']	www.jstor.org/stable/10.5325/georelioghlstud.73.2.0078
Book Review :          Digitale Integration von Migranten? Ethnographische Fallstudien zur digitalen Spaltung in Deutschland                    Oliver           Hinkelbein	2016	['Language & Literature', 'History']	www.jstor.org/stable/10.2307/24809088
Rethinking the Academic Journal in the Digital Age	2012	['Language & Literature', 'History']	www.jstor.org/stable/10.2307/43555789
Digital History	2021	['History']	www.jstor.org/stable/10.2307/27032372
Digital Methods in Practice	2021	['History']	www.jstor.org/stable/10.2307/27032376
The Memory Revolution Meets the Digital Age	2019	['History']	www.jstor.org/stable/10.2307/26742146
Digital Mellini: Project Update and Observations on Translating Historical Texts	2012	['Art & Art History']	www.jstor.org/stable/10.2307/41413138
Using Controlled Vocabularies for a Creative Interpretation of Architectural Digital Resources	2013	['Art & Art History']	www.jstor.org/stable/10.2307/41825354
Book Review : Casting the Parthenon sculptures from the eighteenth century to the digital age	2019	['Classical Studies']	www.jstor.org/stable/10.2307/48757745
THE DIGITAL EXISTENCE OF WORDS AND PICTURES: THE CASE OF THE                             ARTEMIDORUS PAPYRUS	2012	['History', 'Classical Studies']	www.jstor.org/stable/10.2307/51000019
Book Review :          Digital Archives from Excavation and Fieldwork                    Julian           Richards                             Damian           Robinson	2003	['Archaeology']	www.jstor.org/stable/10.2307/25617099
Metric Properties of Sundials using 3-D Models from Digital Photography	2017	['Archaeology']	www.jstor.org/stable/10.2307/48700124
DIGITAL PUBLIC LIBRARY OF AMERICA AND EUROPEANA—two major history portals	2015	['History']	www.jstor.org/stable/10.2307/43234623
TWITTER NOT JUST FOR TWITS: DIFP GOES DIGITAL	2012	['History']	www.jstor.org/stable/10.2307/41588731
Trinity's Old Library Goes Digital	2005	['History']	www.jstor.org/stable/10.2307/27725259
WATERWAYS IRELAND’S ARCHIVE GOES DIGITAL	2021	['History']	www.jstor.org/stable/10.2307/27198262
Appraisal and Retention of Digital Records	2002	['Museum Studies', 'History']	www.jstor.org/stable/10.2307/42653879
Book Review : Digital History: A Guide to Gathering, Preserving, and Presenting the Past on the Web	2007	['Museum Studies', 'History']	www.jstor.org/stable/10.2307/42654115
Book Review : Digital Preservation Essentials	2018	['Museum Studies', 'History']	www.jstor.org/stable/10.2307/26975004
Book Review : Engaging Students with Archival and Digital Resources	2013	['Museum Studies', 'History']	www.jstor.org/stable/10.2307/42654359
Book Review : Manual of Digital Museum Planning	2018	['Museum Studies', 'History']	www.jstor.org/stable/10.2307/26453362
Copyright Issues, Rights Management, and Licensing Programs for Digital Collections by Historical Institutions	2010	['Museum Studies', 'History']	www.jstor.org/stable/10.2307/42654275
Creating Digital Content for Museums and Historic Sites	2021	['Museum Studies', 'History']	www.jstor.org/stable/10.2307/27320333
Digital Curation and Preservation in Small and Mid-Sized Museums in the age of COVID-19	2021	['Museum Studies', 'History']	www.jstor.org/stable/10.2307/27320340
Forging a Digital Community	2001	['Museum Studies', 'History']	www.jstor.org/stable/10.2307/42655555
HISTORY BYTES: Copyright in a Digital World: Practical Advice for U.S. Historians and Cultural Organizations	2004	['Museum Studies', 'History']	www.jstor.org/stable/10.2307/42653951
History Bytes: The Importance of a Digital Strategy [Part Two of Two]	2013	['Museum Studies', 'History']	www.jstor.org/stable/10.2307/42654350
Perspectives on Digital Engagement with Culture and Heritage	2013	['Museum Studies', 'History']	www.jstor.org/stable/10.2307/42654365
The Pasts and Futures of Digital History	2001	['Museum Studies', 'History']	www.jstor.org/stable/10.2307/42655551
Digitalizing Historical Consciousness	2009	['History']	www.jstor.org/stable/10.2307/25478839
Machina Sapiens: Digital Posthumanism from the Perspective of Plessner's Logic of Levels	2019	['Philosophy']	www.jstor.org/stable/10.2307/45216433
Phenomenology of Digital-Being	2001	['Philosophy']	www.jstor.org/stable/10.2307/20011305
"Phenomenology, ""Pokémon Go"", and Other Augmented Reality Games: A Study of a Life Among Digital Objects"	2018	['Philosophy']	www.jstor.org/stable/10.2307/44979916
Presence in Digital Spaces. A Phenomenological Concept of Presence in Mediatized Communication	2020	['Philosophy']	www.jstor.org/stable/10.2307/45378615
High-resolution Digital Recording Techniques and Taphonomic Trajectories	2020	['Archaeology']	www.jstor.org/stable/10.2307/jj.15135879.42
Digital and Visual Literacy	2016	['Language & Literature']	www.jstor.org/stable/10.2307/j.ctv2t4cns.12
Introducing Australian students to British history and research methods via digital sources	2024	['History']	www.jstor.org/stable/10.2307/jj.16811940.9
Digital Archaeology and the Living Cherokee Landscape	2020	['Archaeology']	www.jstor.org/stable/10.2307/48737271
Book Review : Labor in the Global Digital Economy. The Cybertariat Comes of Age	2015	['History']	www.jstor.org/stable/10.2307/26394817
Reshaping Popular Music Culture Via Digital Technologies	2023	['Music']	www.jstor.org/stable/10.2307/48732226
The Art of Noise: Understanding Digital Sound Effects in Wayang Kulit (Shadow Puppets)	2016	['Music']	www.jstor.org/stable/10.2307/43869458
Effective Countering Islamophobia Strategies in the Digital Age	2023	['Religion']	www.jstor.org/stable/10.2307/48752326
Introduction: Transnational Feminism in a Time of Digital Islamophobia	2021	['Religion']	www.jstor.org/stable/10.13169/islastudj.6.1.0011
Preface: The Techno-Logics of Digital Islamophobia	2021	['Religion']	www.jstor.org/stable/10.13169/islastudj.6.1.0008
Resisting Islamophobia through Digital Artifacts of Mourning	2022	['Religion']	www.jstor.org/stable/10.2307/48696288
The Poetry of Suheir Hammad: Transnational Interventions in the Age of Islamophobia and Digital Media	2021	['Religion']	www.jstor.org/stable/10.13169/islastudj.6.1.0093
The Virtual Killing of Muslims: Digital War Games, Islamophobia, and the Global War on Terror	2021	['Religion']	www.jstor.org/stable/10.13169/islastudj.6.1.0033
Book Review :          Critical Literacy in a Digital Era: Technology, Rhetoric, and the Public Interest                    Barbara           Warnick	2003	['Language & Literature']	www.jstor.org/stable/10.2307/20866574
Combined Development, Not Digital Divide: A Discourse on the Possibility of Social-Linguistic Emergence in the Age of Vital Capitalism	2012	['Language & Literature']	www.jstor.org/stable/10.2307/41709678
"""Getting Wind of a New Opening"": Joyce in the Digital Age Conference, Columbia University, New York, 1 October 2017"	2016	['Language & Literature']	www.jstor.org/stable/10.2307/45172805
"Book Review :          ""A PORTRAIT OF THE ARTIST AS A YOUNG MAN"": DIGITAL MULTIMEDIA EDITION OF JAMES JOYCE'S 1916 NOVEL                    James           Joyce"	2016	['Language & Literature']	www.jstor.org/stable/10.2307/45172818
Book Review :          UNCREATIVE WRITING: MANAGING LANGUAGE IN THE DIGITAL AGE                    Kenneth           Goldsmith	2012	['Language & Literature']	www.jstor.org/stable/10.2307/24598836
"Camp ""Ulysses"": Versioning, Collation, and the Digital ""Ulysses"", University of Victoria, 6-15 June 2013"	2012	['Language & Literature']	www.jstor.org/stable/10.2307/24598814
"The Centenary of ""Dubliners""—Historical, Digital, and Archival Approaches: The Seventh Annual University College Dublin James Joyce Research Colloquium, Dublin, Ireland, 10–12 April 2014"	2013	['Language & Literature']	www.jstor.org/stable/10.2307/24598564
The James Joyce Digital Archive	2019	['Language & Literature']	www.jstor.org/stable/10.2307/48643607
"Valéry's Serpent and the ""Wake""'s Genesis: Toward a Digital Library of James Joyce"	2010	['Language & Literature']	www.jstor.org/stable/10.2307/23048747
On Shandler's <em>Holocaust Memory in the Digital Age</em>	2020	['Film Studies']	www.jstor.org/stable/10.13110/jewifilmnewmedi.8.1.0117
<em>British Virginia</em>: Digital Publisher of Colonial Documents	2013	['History']	www.jstor.org/stable/10.2307/jearlmodcultstud.13.4.126
<em>Verse Miscellanies Online</em>: A Digital Edition of Seven Printed Poetry Collections from Sixteenth- and Seventeenth-Century England	2013	['History']	www.jstor.org/stable/10.2307/jearlmodcultstud.13.4.148
A Description of <em>Reading Shakespeare’s Early Modern Readers</em>, a Digital Database	2013	['History']	www.jstor.org/stable/10.2307/jearlmodcultstud.13.4.163
DECIMA: The Digitally Encoded Census Information and Mapping Archive, and the Project for a Geo-Spatial and Sensory Digital Map of Renaissance Florence	2013	['History']	www.jstor.org/stable/10.2307/jearlmodcultstud.13.4.156
Digital History and Creating an e-Text of Richard Ligon’s <em>A True and Exact History of the Island of Barbados</em>	2013	['History']	www.jstor.org/stable/10.2307/jearlmodcultstud.13.4.154
Digital Renaissance Editions	2013	['History']	www.jstor.org/stable/10.2307/jearlmodcultstud.13.4.136
Digital Scholarship as Handwork and Brainwork: An Early Modern History of Cryptography	2013	['History']	www.jstor.org/stable/10.2307/jearlmodcultstud.13.4.29
Exploring a Multilingual Digital Edition of Early Modern European Theater	2013	['History']	www.jstor.org/stable/10.2307/jearlmodcultstud.13.4.152
Introduction: A Special Issue on the Digital Turn	2013	['History']	www.jstor.org/stable/10.2307/jearlmodcultstud.13.4.1
The <em>Digital Miscellanies Index</em>: Mapping an Evolving Poetic Culture	2013	['History']	www.jstor.org/stable/10.2307/jearlmodcultstud.13.4.165
Treading the Digital Turn: Mediated Form and Historical Meaning	2013	['History']	www.jstor.org/stable/10.2307/jearlmodcultstud.13.4.79
Book Review : Digital Culture and Religion in Asia HanSamNasirKamaludeen Mohamed	2016	['Religion']	www.jstor.org/stable/10.2307/24805713
Combining Intensive Field Survey and Digital Technologies: New Data on the Garamantian Castles of Wadi Awiss, Acacus Mts., Libyan Sahara	2008	['Archaeology']	www.jstor.org/stable/10.2307/43135444
Acoustic Measurements and Digital Image Processing Suggest a Link Between Sound Rituals and Sacred Sites in Northern Finland	2018	['Archaeology']	www.jstor.org/stable/10.2307/26748464
Jean-Claude Gardin on Archaeological Data, Representation and Knowledge: Implications for Digital Archaeology	2016	['Archaeology']	www.jstor.org/stable/10.2307/43967020
"Life on a Pixel: Challenges in the Development of Digital Methods Within an ""Interpretive"" Landscape Archaeology Framework"	2012	['Archaeology']	www.jstor.org/stable/10.2307/23365975
Near-Infrared Aerial Crop Mark Archaeology: From its Historical Use to Current Digital Implementations	2012	['Archaeology']	www.jstor.org/stable/10.2307/41408811
Recording Art on Neolithic Stelae and Passage Tombs from Digital Photographs	2010	['Archaeology']	www.jstor.org/stable/10.2307/25653128
Teaching with Digital Archaeological Data: A Research Archive in the University Classroom	2014	['Archaeology']	www.jstor.org/stable/10.2307/43654006
Virtual Representation: the Production of 3D Digital Artifacts	2017	['Archaeology']	www.jstor.org/stable/10.2307/26748339
ANALOGUE KRAPP IN A DIGITAL CULTURE REVIEWED 28 APRIL 2010 , GAT E THEATR E , DUBLIN	2011	['Language & Literature', 'Performing Arts']	www.jstor.org/stable/10.2307/26471113
The Possibilities of a Gospel Codex: GA 2064 (Dublin, CBL W 139), Digital Editing, and Reading in a Manuscript Culture	2021	['Religion']	www.jstor.org/stable/10.15699/jbl.1402.2021.10
<em>CyberPowWow</em>: Digital Natives and the First Wave of Online Publication / <em>CyberPowWow</em>: les Autochtones à l’ère numérique et la première vague de publications en ligne	2015	['Art & Art History']	www.jstor.org/stable/10.2307/90021458
Time, Digital Environments, and the Documentary Experience	2020	['Film Studies']	www.jstor.org/stable/10.2307/27063735
Why It Matters that Black Men and Queer Women Invented Digital Remix Culture	2019	['Film Studies']	www.jstor.org/stable/10.2307/26844140
Image-Based Modeling Approaches to 2D and 3D Digital Drafting in Archaeology at Tel Akko and Qasrin	2014	['Archaeology']	www.jstor.org/stable/10.5325/jeasmedarcherstu.2.2.0110
Landscape Heritage at Çadir Höyük: From Cartography to Digital Imagery	2019	['Archaeology']	www.jstor.org/stable/10.5325/jeasmedarcherstu.7.3.0368
The Leon Levy Dead Sea Scrolls Digital Library	2014	['Archaeology']	www.jstor.org/stable/10.5325/jeasmedarcherstu.2.2.0071
Book Review :          DIGITAL MOVIEMAKING. 2nd ed.                    Scott           Billups	2005	['Film Studies']	www.jstor.org/stable/10.2307/20688490
Book Review :          DigitalMandala                    Art           Nomura	1995	['Film Studies']	www.jstor.org/stable/10.2307/20688085
Book Review : DREAMING OF CINEMA: SPECTATORSHIP, SURREALISM, AND THE AGE OF DIGITAL MEDIA	2019	['Film Studies']	www.jstor.org/stable/10.5406/jfilmvideo.71.2.0061
CROWD CONTROL: EARLY CINEMA, SOUND, AND DIGITAL IMAGES	2001	['Film Studies']	www.jstor.org/stable/10.2307/20688359
Realism and Realistic Representation in the Digital Age	2010	['Film Studies']	www.jstor.org/stable/10.5406/jfilmvideo.62.3.0003
THE IMPACT OF DIGITAL VIDEO TECHNOLOGY ON PRODUCTION: THE CASE OF AMERICAN GOTHIC	1996	['Film Studies']	www.jstor.org/stable/10.2307/20688117
<em>Pokémon GO</em> in the Field: Digital Gaming Apps and Ethnographic Methods	2020	['Folklore']	www.jstor.org/stable/10.2979/jfolkrese.57.3.03
Digital Photogrammetry for Documentation of Maritime Heritage	2014	['Archaeology']	www.jstor.org/stable/10.2307/23747467
The Problem with ‘Digital Realism’ in Underwater Archaeology	2021	['Archaeology']	www.jstor.org/stable/10.2307/48763345
Deterritorializing the Textual Site in the Digital Age: Paratextual and Narrative Democracy in Mark Z. Danielewski's <em>Only Revolutions</em>	2019	['Language & Literature']	www.jstor.org/stable/10.2979/jmodelite.43.1.10
Emerging Improvisations: A Review of <em>Writing in Real Time | Emergent Poetics from Whitman to the Digital</em>	2021	['Language & Literature']	www.jstor.org/stable/10.2979/jmodelite.44.2.14
Mass Print, Clipping Bureaus, and the Pre-Digital Database: Reexamining Marianne Moore's Collage Poetics through the Archives	2019	['Language & Literature']	www.jstor.org/stable/10.2979/jmodelite.43.1.02
Digital Humanities and the History of Philosophy: The Case of <em>Nietzsche's Moral Psychology</em>	2020	['Philosophy']	www.jstor.org/stable/10.5325/jnietstud.51.2.0241
The Digital Critical Edition of the Works and Letters of Nietzsche	2010	['Philosophy']	www.jstor.org/stable/10.5325/jnietstud.1.40.0070
Two and a Half Cheers for Digital Humanities: Responses to Bamford, Cristy, and Reginster	2020	['Philosophy']	www.jstor.org/stable/10.5325/jnietstud.51.2.0265
Imaging the Sacred Online: Digital Media Productions of Progress at a Megachurch in Korea	2020	['Religion']	www.jstor.org/stable/10.5325/jworlchri.10.1.0084
Crime, Penal Transportation, and Digital Methodologies	2021	['History']	www.jstor.org/stable/10.2307/27106232
Digital Methods + Empire Histories = New, Old, and Emerging Practices	2021	['History']	www.jstor.org/stable/10.2307/27106229
Digital Tools and Ancient Empires	2021	['History']	www.jstor.org/stable/10.2307/27106236
Graduate Pedagogy at the Intersection of Colonial Histories and Digital Methods	2021	['History']	www.jstor.org/stable/10.2307/27106238
Book Review : Digital Mozart Edition (DME)	2018	['Music']	www.jstor.org/stable/10.2307/26502540
Book Review : Measuring Polyphony:Digital Encodings of Late Medieval Music	2019	['Music']	www.jstor.org/stable/10.2307/26908104
Book Review : Tasso in Music Project (TiMP): Digital Edition of the Settings of Torquato Tasso’s Poetry, c. 1570–1640	2021	['Music']	www.jstor.org/stable/10.2307/48768114
Digital Analogies	2015	['Music']	www.jstor.org/stable/10.1525/jams.2015.68.1.151
